workerid,proliferate.condition,ID,Order,accuracy,browser,browser_version,duration,failed_audio,failed_images,failed_video,fullscreen,gender,height,internal_node_id,microphone,mobile,order,os,question_order,response,rt,speech_rate,stimulus,success,talker,time_elapsed,timeout,transcript,trial_index,trial_type,vsync_rate,webaudio,webcam,width,error
1,pilot,,17,,,,,,,,,,,0.0-187.0,,,,,,l,583,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2392227,,,187,html-keyboard-response,,,,,
1,pilot,F4_02,,,,,2.916635,,,,,female,,0.0-188.0,,,1,,,,,2.916635,../audio/F4_02.WAV,,F4,2395696,,Really really like trying to show support to the person,188,audio-keyboard-response,,,,,
1,pilot,M3_04,,,,,2.564635,,,,,male,,0.0-189.0,,,2,,,,,3.351955307,../audio/M3_04.WAV,,M3,2398263,,I hurt my knee quite badly,189,audio-keyboard-response,,,,,
1,pilot,,18,,,,,,,,,,,0.0-190.0,,,,,,,,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2400271,,,190,html-keyboard-response,,,,,
1,pilot,M5_01,,,,,2.002865,,,,,male,,0.0-191.0,,,1,,,,,3.53713997,../audio/M5_01.WAV,,M5,2402776,,It's better to be factual about it,191,audio-keyboard-response,,,,,
1,pilot,F3_03,,,,,1.738271,,,,,female,,0.0-192.0,,,2,,,,,4.746835443,../audio/F3_03.WAV,,F3,2404516,,A lot of people put their stuff up there,192,audio-keyboard-response,,,,,
1,pilot,,19,,,,,,,,,,,0.0-193.0,,,,,,,,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2406526,,,193,html-keyboard-response,,,,,
1,pilot,M2_02,,,,,1.039885,,,,,male,,0.0-194.0,,,1,,,,,1.039885,../audio/M2_02.WAV,,M2,2408792,,When did you first start doing content,194,audio-keyboard-response,,,,,
1,pilot,M4_02,,,,,1.785187,,,,,male,,0.0-195.0,,,2,,,,,4.104669061,../audio/M4_02.WAV,,M4,2410587,,I took the ATM card and I didn't,195,audio-keyboard-response,,,,,
1,pilot,,20,,,,,,,,,,,0.0-196.0,,,,,,,,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2412592,,,196,html-keyboard-response,,,,,
1,pilot,F4_04,,,,,1.514,,,,,female,,0.0-197.0,,,1,,,,,0.719448,../audio/F4_04.WAV,,F4,2414616,,Slowly put the fish in the water,197,audio-keyboard-response,,,,,
1,pilot,M2_01,,,,,3.0,,,,,male,,0.0-198.0,,,2,,,,,3.02699,../audio/M2_01.WAV,,M2,2417619,,I think the dinner how much was it,198,audio-keyboard-response,,,,,
1,pilot,,1,,,,,,,,,,,0.0-199.0,,,,,,,,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2419621,,,199,html-keyboard-response,,,,,
1,pilot,F5_04,,,,,0.83549,,,,,female,,0.0-200.0,,,1,,,,,0.83549,../audio/F5_04.WAV,,F5,2420960,,As long as you tell me that we are still together,200,audio-keyboard-response,,,,,
1,pilot,F2_01,,,,,3.200677,,,,,female,,0.0-201.0,,,2,,,,,4.303388919,../audio/F2_01.WAV,,F2,2424163,,I guess with every small step it helps,201,audio-keyboard-response,,,,,
1,pilot,,2,,,,,,,,,,,0.0-202.0,,,,,,l,282,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2426179,,,202,html-keyboard-response,,,,,
1,pilot,M4_03,,,,,2.137188,,,,,male,,0.0-203.0,,,1,,,,,3.298153034,../audio/M4_03.WAV,,M4,2428826,,Be a son to him,203,audio-keyboard-response,,,,,
1,pilot,F3_03,,,,,1.738271,,,,,female,,0.0-204.0,,,2,,,,,4.746835443,../audio/F3_03.WAV,,F3,2430567,,A lot of people put their stuff up there,204,audio-keyboard-response,,,,,
1,pilot,,3,,,,,,,,,,,0.0-205.0,,,,,,l,278,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2432572,,,205,html-keyboard-response,,,,,
1,pilot,F4_03,,,,,3.670938,,,,,female,,0.0-206.0,,,1,,,,,3.670938,../audio/F4_03.WAV,,F4,2436749,,I don't think they catch feelings but they just become more attached to them,206,audio-keyboard-response,,,,,
1,pilot,F3_02,,,,,4.438833,,,,,female,,0.0-207.0,,,2,,,,,4.833040422,../audio/F3_02.WAV,,F3,2441193,,I mean honestly I'll say first it's so hard for us,207,audio-keyboard-response,,,,,
1,pilot,,4,,,,,,,,,,,0.0-208.0,,,,,,s,552,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2443209,,,208,html-keyboard-response,,,,,
1,pilot,F1_03,,,,,2.034542,,,,,female,,0.0-209.0,,,1,,,,,2.999143102,../audio/F1_03.WAV,,F1,2445754,,Certificate of sorts right a Youtube plaque,209,audio-keyboard-response,,,,,
1,pilot,M3_03,,,,,1.483458,,,,,male,,0.0-210.0,,,2,,,,,3.134796238,../audio/M3_03.WAV,,M3,2447240,,But I've left that life behind me,210,audio-keyboard-response,,,,,
1,pilot,,5,,,,,,,,,,,0.0-211.0,,,,,,l,836,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2449247,,,211,html-keyboard-response,,,,,
1,pilot,M3_01,,,,,1.659469,,,,,male,,0.0-212.0,,,1,,,,,2.410606669,../audio/M3_01.WAV,,M3,2451420,,I self-identify as a historian,212,audio-keyboard-response,,,,,
1,pilot,M2_02,,,,,1.039885,,,,,male,,0.0-213.0,,,2,,,,,1.039885,../audio/M2_02.WAV,,M2,2452463,,When did you first start doing content,213,audio-keyboard-response,,,,,
1,pilot,,6,,,,,,,,,,,0.0-214.0,,,,,,s,302,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2454479,,,214,html-keyboard-response,,,,,
1,pilot,M3_02,,,,,1.70975,,,,,male,,0.0-215.0,,,1,,,,,3.775167785,../audio/M3_02.WAV,,M3,2456698,,That's what I am first and foremost a historian,215,audio-keyboard-response,,,,,
1,pilot,F1_01,,,,,2.72926,,,,,female,,0.0-216.0,,,2,,,,,4.312203536,../audio/F1_01.WAV,,F1,2459432,,That person was asking me a question and I replied,216,audio-keyboard-response,,,,,
1,pilot,,7,,,,,,,,,,,0.0-217.0,,,,,,s,267,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2461441,,,217,html-keyboard-response,,,,,
1,pilot,M5_02,,,,,1.560854,,,,,male,,0.0-218.0,,,1,,,,,3.846153846,../audio/M5_02.WAV,,M5,2463510,,You walk out of the situation rather than,218,audio-keyboard-response,,,,,
1,pilot,M3_04,,,,,2.564635,,,,,male,,0.0-219.0,,,2,,,,,3.351955307,../audio/M3_04.WAV,,M3,2466089,,I hurt my knee quite badly,219,audio-keyboard-response,,,,,
1,pilot,,8,,,,,,,,,,,0.0-220.0,,,,,,s,247,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2468093,,,220,html-keyboard-response,,,,,
1,pilot,M4_01,,,,,2.112052,,,,,male,,0.0-221.0,,,1,,,,,4.096262161,../audio/M4_01.WAV,,M4,2470720,,Did you manage to fulfil them right now,221,audio-keyboard-response,,,,,
1,pilot,F1_02,,,,,2.456333,,,,,female,,0.0-222.0,,,2,,,,,4.419191919,../audio/F1_02.WAV,,F1,2473180,,I didn't mean it that way and,222,audio-keyboard-response,,,,,
1,pilot,,9,,,,,,,,,,,0.0-223.0,,,,,,l,327,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2475185,,,223,html-keyboard-response,,,,,
1,pilot,M2_04,,,,,2.180729,,,,,male,,0.0-224.0,,,1,,,,,2.180729,../audio/M2_04.WAV,,M2,2477876,,Then I told them you know what never mind I'm not interested any more,224,audio-keyboard-response,,,,,
1,pilot,M1_04,,,,,0.999906,,,,,male,,0.0-225.0,,,2,,,,,3.530450132,../audio/M1_04.WAV,,M1,2478879,,She travelled to Hong Kong with her family,225,audio-keyboard-response,,,,,
1,pilot,,10,,,,,,,,,,,0.0-226.0,,,,,,s,319,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2480883,,,226,html-keyboard-response,,,,,
1,pilot,M1_02,,,,,1.508312,,,,,male,,0.0-227.0,,,1,,,,,4.539559014,../audio/M1_02.WAV,,M1,2482892,,So you you don't have to like,227,audio-keyboard-response,,,,,
1,pilot,M5_04,,,,,2.679688,,,,,male,,0.0-228.0,,,2,,,,,3.347680536,../audio/M5_04.WAV,,M5,2485573,,Just talking about how why some people,228,audio-keyboard-response,,,,,
1,pilot,,11,,,,,,,,,,,0.0-229.0,,,,,,l,335,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2487579,,,229,html-keyboard-response,,,,,
1,pilot,M1_03,,,,,1.220375,,,,,male,,0.0-230.0,,,1,,,,,5.087881591,../audio/M1_03.WAV,,M1,2489305,,It was not terrible because at that point of my life,230,audio-keyboard-response,,,,,
1,pilot,F5_03,,,,,3.162094,,,,,female,,0.0-231.0,,,2,,,,,3.162094,../audio/F5_03.WAV,,F5,2492473,,It was just through message,231,audio-keyboard-response,,,,,
1,pilot,,12,,,,,,,,,,,0.0-232.0,,,,,,l,273,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2494476,,,232,html-keyboard-response,,,,,
1,pilot,F3_04,,,,,1.651802,,,,,female,,0.0-233.0,,,1,,,,,4.810583283,../audio/F3_04.WAV,,F3,2496630,,It can go up to like four times,233,audio-keyboard-response,,,,,
1,pilot,M5_03,,,,,1.118844,,,,,male,,0.0-234.0,,,2,,,,,4.603580563,../audio/M5_03.WAV,,M5,2497752,,They say that it's not a good thing to,234,audio-keyboard-response,,,,,
1,pilot,,13,,,,,,,,,,,0.0-235.0,,,,,,s,355,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2499757,,,235,html-keyboard-response,,,,,
1,pilot,F4_01,,,,,1.835479,,,,,female,,0.0-236.0,,,1,,,,,1.835479,../audio/F4_01.WAV,,F4,2502105,,Are on the same level I think that's ok,236,audio-keyboard-response,,,,,
1,pilot,F5_02,,,,,2.006958,,,,,female,,0.0-237.0,,,2,,,,,2.006958,../audio/F5_02.WAV,,F5,2504113,,I don't want to believe this,237,audio-keyboard-response,,,,,
1,pilot,,14,,,,,,,,,,,0.0-238.0,,,,,,s,227,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2506124,,,238,html-keyboard-response,,,,,
1,pilot,M1_01,,,,,1.480896,,,,,male,,0.0-239.0,,,1,,,,,5.043558001,../audio/M1_01.WAV,,M1,2508117,,I said what is this,239,audio-keyboard-response,,,,,
1,pilot,F1_04,,,,,3.175875,,,,,female,,0.0-240.0,,,2,,,,,3.68852459,../audio/F1_04.WAV,,F1,2511293,,Believe that you cannot feel anything while you're doing,240,audio-keyboard-response,,,,,
1,pilot,,15,,,,,,,,,,,0.0-241.0,,,,,,s,247,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2513294,,,241,html-keyboard-response,,,,,
1,pilot,F5_01,,,,,1.144573,,,,,female,,0.0-242.0,,,1,,,,,1.144573,../audio/F5_01.WAV,,F5,2514945,,But people have been telling me things about Junior,242,audio-keyboard-response,,,,,
1,pilot,F3_01,,,,,4.267563,,,,,female,,0.0-243.0,,,2,,,,,3.688092729,../audio/F3_01.WAV,,F3,2519213,,Regular products may cost like eleven dollars,243,audio-keyboard-response,,,,,
1,pilot,,16,,,,,,,,,,,0.0-244.0,,,,,,l,49,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2521224,,,244,html-keyboard-response,,,,,
1,pilot,F2_02,,,,,2.902938,,,,,female,,0.0-245.0,,,1,,,,,4.172461752,../audio/F2_02.WAV,,F2,2524637,,Buy each other roses and give each other cards,245,audio-keyboard-response,,,,,
1,pilot,M4_04,,,,,2.538281,,,,,male,,0.0-246.0,,,2,,,,,3.990877993,../audio/M4_04.WAV,,M4,2527177,,I message him in IG with my,246,audio-keyboard-response,,,,,
1,pilot,,17,,,,,,,,,,,0.0-247.0,,,,,,s,511,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2529183,,,247,html-keyboard-response,,,,,
1,pilot,F2_04,,,,,4.716052,,,,,female,,0.0-248.0,,,1,,,,,2.372479241,../audio/F2_04.WAV,,F2,2534401,,Probably some household goods,248,audio-keyboard-response,,,,,
1,pilot,M2_03,,,,,0.928833,,,,,male,,0.0-249.0,,,2,,,,,0.928833,../audio/M2_03.WAV,,M2,2535332,,After this the moment the podcast end we are heading there,249,audio-keyboard-response,,,,,
1,pilot,,18,,,,,,,,,,,0.0-250.0,,,,,,s,389,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2537335,,,250,html-keyboard-response,,,,,
1,pilot,M4_02,,,,,1.785187,,,,,male,,0.0-251.0,,,1,,,,,4.104669061,../audio/M4_02.WAV,,M4,2539623,,I took the ATM card and I didn't,251,audio-keyboard-response,,,,,
1,pilot,M5_01,,,,,2.002865,,,,,male,,0.0-252.0,,,2,,,,,3.53713997,../audio/M5_01.WAV,,M5,2541632,,It's better to be factual about it,252,audio-keyboard-response,,,,,
1,pilot,,19,,,,,,,,,,,0.0-253.0,,,,,,l,275,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2543636,,,253,html-keyboard-response,,,,,
1,pilot,F2_03,,,,,1.372927,,,,,female,,0.0-254.0,,,1,,,,,5.323505324,../audio/F2_03.WAV,,F2,2545520,,If let's say like you plug in your stuff into the switch right,254,audio-keyboard-response,,,,,
1,pilot,F4_02,,,,,2.916635,,,,,female,,0.0-255.0,,,2,,,,,2.916635,../audio/F4_02.WAV,,F4,2548439,,Really really like trying to show support to the person,255,audio-keyboard-response,,,,,
1,pilot,,20,,,,,,,,,,,0.0-256.0,,,,,,l,412,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2550446,,,256,html-keyboard-response,,,,,
1,pilot,M2_03,,,,,0.928833,,,,,male,,0.0-257.0,,,1,,,,,0.928833,../audio/M2_03.WAV,,M2,2551879,,After this the moment the podcast end we are heading there,257,audio-keyboard-response,,,,,
1,pilot,F2_02,,,,,2.902938,,,,,female,,0.0-258.0,,,2,,,,,4.172461752,../audio/F2_02.WAV,,F2,2554783,,Buy each other roses and give each other cards,258,audio-keyboard-response,,,,,
1,pilot,,1,,,,,,,,,,,0.0-259.0,,,,,,l,302,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2556791,,,259,html-keyboard-response,,,,,
1,pilot,F2_03,,,,,1.372927,,,,,female,,0.0-260.0,,,1,,,,,5.323505324,../audio/F2_03.WAV,,F2,2558668,,If let's say like you plug in your stuff into the switch right,260,audio-keyboard-response,,,,,
1,pilot,F3_04,,,,,1.651802,,,,,female,,0.0-261.0,,,2,,,,,4.810583283,../audio/F3_04.WAV,,F3,2560323,,It can go up to like four times,261,audio-keyboard-response,,,,,
1,pilot,,2,,,,,,,,,,,0.0-262.0,,,,,,l,228,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2562332,,,262,html-keyboard-response,,,,,
1,pilot,F3_03,,,,,1.738271,,,,,female,,0.0-263.0,,,1,,,,,4.746835443,../audio/F3_03.WAV,,F3,2564581,,A lot of people put their stuff up there,263,audio-keyboard-response,,,,,
1,pilot,M3_04,,,,,2.564635,,,,,male,,0.0-264.0,,,2,,,,,3.351955307,../audio/M3_04.WAV,,M3,2567157,,I hurt my knee quite badly,264,audio-keyboard-response,,,,,
1,pilot,,3,,,,,,,,,,,0.0-265.0,,,,,,s,245,,"
      <center>
        <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
        <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
      </center>
      <p style=""text-align:center"">Which clip sounds more like someone who was <b>born in Boston?</b></p>
    ",,,2569160,,,265,html-keyboard-response,,,,,
1,pilot,M1_02,,,,,1.508312,,,,,male,,0.0-266.0,,,1,,,,,4.539559014,../audio/M1_02.WAV,,M1,2571178,,So you you don't have to like,266,audio-keyboard-response,,,,,
1,pilot,F2_01,,,,,3.200677,,,,,female,,0.0-267.0,,,2,,,,,4.303388919,../audio/F2_01.WAV,,F2,2574383,,I guess with every small step it helps,267,audio-keyboard-response,,,,,
